sent_id,text,distance,root_lemma,root_surface,root_idx,n_tokens,surprisal_small,surprisal_medium,surprisal_large
train-s6402,ただし、資料によっては「その他の専門教育を施す学科」に分類されている場合もある。,9,有る,ある,26,27,1.6220703125,11.109375,2.58203125
train-s6403,地球科学、宇宙科学や生命科学の展示、プラネタリウムを有する。,2,有する,有する,14,15,8.203125,16.8359375,9.8359375
train-s6407,"足立区内のコーラスグループと一緒に歌を歌い,同時に灯籠を川に流します。",9,流す,流し,20,22,3.209716796875,2.12890625,2.947265625
train-s6409,犬連れでも立ち寄れる席が店の外にひとつ用意されているので、散歩の途中に立ち寄れる。,13,立ち寄る,立ち寄れる,25,26,3.986236572265625,5.1318359375,4.7392578125
train-s6410,立ち会った人々は部屋の真ん中にあったベッドのまわりに座り、交霊会が始まった。,2,始まる,始まっ,20,22,2.046875,8.0078125,1.8544921875
train-s6411,営業エリア内に道路条件が整ったニュータウンを多く抱えている事情などから、西日本の事業者では珍しく、路線バス車両は11m級を主体にしている。,22,為る,し,40,43,1.9951171875,2.80078125,3.9921875
train-s6418,しかし、昭和60年、関西Aリーグ3位を境に、チームは年毎に下降線を辿り、平成3年ついにBリーグへ、さらに翌4年にはCリーグへ転落した。,20,転落,転落,43,46,5.59375,1.798828125,5.138671875
train-s6419,エルンストは強制収容所での虐待と酷使によって健康を激しく蝕まれ、1954年に49歳で死去した。,9,死去,死去,26,29,2.2109375,2.822265625,2.455078125
train-s6420,ガラス物は手作りの温かい感じが見ているだけで癒されました。,4,癒す,癒さ,14,18,2.293212890625,5.0810546875,6.0947265625
train-s6422,それと毎回ネイル写真をポストカードにして送ってくださるサービスには感動しました。,8,感動,感動,17,21,2.5078125,2.689453125,2.7890625
train-s6425,その後もハーンの為にベナレスの片腕として残された闇の者達を従えていたが、リバースハーンの告白に動揺し反感を抱いていたハムに左腕の霊石を破壊されたことで、鬼眼王との契約は消滅し、戦いから一時離脱する。,33,離脱,離脱,66,68,2.916015625,1.1630859375,0.93798828125
train-s6427,一部のブロックを破壊可能なほか、攻撃中は暗い部屋の全体を明るく見渡すことが出来る。,13,見渡す,見渡す,19,23,8.23828125,9.1123046875,11.353515625
train-s6429,神経節が、構造的に中枢から独立した神経細胞の集合体を作っているのは、中枢に至らない反射経路などを形成して、種々の自律的・反射的調節に寄与するためではないかと考えられる。,30,考える,考え,54,56,1.9990234375,8.59375,2.427734375
train-s6430,1928年、9月DELAGは後継の硬式飛行船LZ127グラーフ・ツェッペリンを就航させた。,2,就航,就航,20,24,5.5,2.630859375,4.38671875
train-s6434,ホッと胸をなで下ろしていた。,2,撫で下ろす,なで下ろし,4,8,1.7159156799316406,5.7740478515625,10.723388671875
train-s6436,このときは7機の本機に分乗した突撃工兵が音もなく飛来して急襲し、ベルギー軍の要塞守備隊は大きな抵抗をすることなく要塞を明け渡した。,21,明け渡す,明け渡し,39,41,4.81103515625,2.06103515625,6.933258056640625
train-s6437,2人は、主人が大事にしまっている毒が入っているという東洋風の瓶を開けて見る。,14,開ける,開け,23,26,2.22265625,12.3828125,4.765625
train-s6441,この点に関してはさとなおさんの以下の言葉が全てを語っていると思います。,6,思う,思い,20,22,1.544921875,17.51171875,1.1787109375
train-s6445,眼窩の前縁内側寄りから起始し、眼球の外側を抱きこむように走って眼球の上面外側寄りで強膜に停止する。,12,停止,停止,27,29,1.748046875,3.265625,1.1689453125
train-s6447,25日は日が暮れた午後7時すぎに地元の人が山の斜面に並べた松明に火をつけると、筆順どおりに大の字が燃え上がり、暗闇にくっきりと浮かびあがった。,33,浮かび上がる,浮かびあがっ,43,45,3.98236083984375,3.665374755859375,3.59814453125
train-s6448,DDTの原点である熱く激しい戦いを見せる。,2,見せる,見せる,10,11,6.3046875,14.173828125,4.60546875
train-s6449,このほか、年末年始の年中行事にちなんだ企画をご用意しています。,2,用意,用意,15,20,1.380859375,4.3671875,8.6015625
train-s6450,コンコースとホームには発車標がある。,2,有る,ある,9,10,2.97265625,3.359375,2.80078125
train-s6451,軍事力の構成要素である軍隊の兵器の発展に非常に大きく貢献し、兵器の能力は陸軍の機械化歩兵の車両や戦車、火砲をはじめ、空軍や海軍の主要正面装備の能力、ひいては兵士個人の生存率に大きく影響する。,15,影響,影響,56,58,0.625,0.4619140625,0.82080078125
train-s6453,"翌7日朝,区議の実名を記事に記載する旨のメールを送信すると,すぐに“事実に反することは法的な手段で対応をいたします”と返信があり,記者の携帯電話に長谷川区議から電話が掛かってきた。",38,掛かる,掛かっ,54,58,3.20904541015625,21.59765625,1.8744125366210938
train-s6455,日本に45年ぶりの栄冠をもたらす。,2,齎す,もたらす,9,10,2.041015625,3.388671875,5.3125
train-s6457,中には、HCMS対象曲が一定に達すると、HCMSの対象でない曲も高速録音できない機種も存在する。,16,存在,存在,27,29,5.015625,5.13671875,4.70703125
train-s6460,午後1時半までに、スチュワートのパイクに沿った陣地は維持できなくなり、攻撃側が圧倒した。,2,圧倒,圧倒,24,27,13.4453125,6.73828125,7.328125
train-s6461,ブルーライン交通が山陰本線特牛駅および滝部駅と角島を結ぶ路線バスを運行している。,11,運行,運行,19,23,0.720703125,0.347412109375,1.7880859375
train-s6462,生徒は同日、学校隣の郷土館で伊崎田和紙保存会のメンバーらの手ほどきを受け、紙すきをした。,5,為る,し,25,27,5.3671875,4.65625,4.45703125
train-s6463,主に、一人トークとメールを読む。,2,読む,読む,8,9,6.3515625,8.625,6.76171875
train-s6464,4月以降も受注水準を大きく切り上げていくというよりも、漸増ないしは高原横ばいといった受注推移とBCでは見ているそうだ。,16,見る,見,31,36,5.75390625,2.546875,3.484375
train-s6465,久々の実戦はスコアを落として2バーディー、3ボギーの35位となった。,9,成る,なっ,18,20,8.765625,9.0078125,7.27734375
train-s6466,食性は雑食で、種子、昆虫類等を食べる。,2,食べる,食べる,12,13,0.53662109375,0.3291015625,0.0555419921875
train-s6468,株之助を真似て、デイトレードで資金を増やそうと考えた個人が大量に株式市場に参加することになった。,18,参加,参加,22,28,4.84375,3.060546875,3.51953125
train-s6471,自責感と日の沈まない白夜に悩まされ、不眠症に陥ったドーマーのもとに、犯人が電話をかけてきた。,4,掛ける,かけ,27,31,1.6484375,10.208984375,0.4873046875
train-s6473,クルアーンでは、彼此を問わず神が万物に対する唯一の所有者である一方で、人類は地球上における神の代理人とされ、神の所有物を引き受ける存在とされている。,31,為る,さ,46,50,3.55859375,2.263671875,3.12109375
train-s6474,日本では、防疫指針に基づき、遺伝子検査による診断を行う。,2,行う,行う,17,18,4.265625,3.95703125,4.1015625
train-s6475,Mitsubishi Racingを意味するMRのネーミングを冠したエボIX及びエボワゴンの熟成型であり、同時にランエボとしては、4G63型ターボエンジンを搭載する最後のモデルになっている。,28,成る,なっ,45,48,8.0234375,20.8125,6.97265625
train-s6476,番組の最後にTOKIOメンバーの出演情報を紹介するなどしていた。,4,為る,し,14,18,3.314453125,9.421875,5.01953125
train-s6478,ご飯やお菓子を食べているのに3~4キロも痩せてしまい、周りのみんなに「心配だから早くどこか所属して~」と言われていたらしい。,19,言う,言わ,37,43,1.396484375,10.953125,3.4140625
train-s6481,子供達は並んでいるおもちゃが気に入ったようで、夢中になってました。,8,成る,なっ,18,22,0.14306640625,21.5703125,0.0838623046875
train-s6484,テレビアニメ化やテレビドラマ化こそされていないが、応募者全員サービス用やイメージアルバムのプログラムのひとつとしてドラマCD化された作品が複数存在する。,3,存在,存在,41,43,0.33984375,3.73828125,0.759765625
train-s6486,そこを狙いにいく価値はあると思います。,9,思う,思い,10,12,1.5673828125,18.33984375,1.830078125
train-s6489,このトールキン型のエルフのイメージは、以後のファンタジー作品において、さまざまな変種をともなって、大いに模倣されることになる。,5,模倣,模倣,26,32,7.171875,4.4996337890625,5.87109375
train-s6493,DSRVは小型であるが故に単体での活動時間は短く、広域捜査を行なうには母艦との連携が不可欠となる。,10,成る,なる,30,31,1.955078125,2.181640625,1.9990234375
train-s6494,その後、レイオスの手の中でシグナルティンが復活した為に絶体絶命に追い込まれ、最終手段としてウィルスを魔物にバラ撒かせようとするが、それを止めるための超時空反発弾に巻き込まれて姿を消す。,30,消す,消す,53,54,0.1368408203125,0.309326171875,8.2861328125
train-s6495,三隅の予想は的中し、藤田主演の『必殺シリーズ』は中断を挟みつつ1992年3月まで続いた。,6,続く,続い,25,27,2.326171875,1.4794921875,1.4677734375
train-s6502,寡黙な髭の大将と笑顔の優しいママが迎えてくれます。,2,迎える,迎え,12,16,3.25,3.9921875,2.138671875
train-s6503,また、熱血な性格で、シャークトゥースにMTBを潰されても川に飛び込んでまで取りに入ったり、翔をXゾーンへ引っ張り込もうとする京一に口答えしたりしていた。,23,為る,し,41,45,4.7578125,10.0546875,4.125
